AccountName,gameId,isPositive,review,Polarity
Dooshy,4000,Recommended,"like minecraft , but want more blocks and weapons get terraria .",1
Vampyri,113200,Recommended,the often discussed difficulty makes completing the game truly feel like an accomplishment .,1
ManicVoxel,4000,Recommended,"it is a roguelike game with endless replayability and a brutal difficulty that can get a bit frustrating at times , but it doesn't feel unfair .",1
Meneldil,238460,Recommended,"but you will rarely be mad about it , as the game is so hectic and the gameplay so rewarding .",1
Killigin,253230,Recommended,hat kid controls smoothly and allows the player to navigate the worlds with ease .,1
zklokstad,698780,Recommended,normally i impulsively buy games on steam and then get bored with them after a few hours of gameplay .,1
Raiseo Hitsu,253230,Recommended,"it's a very endearing game and on a more technical aspect , it has flawless control and good level design , very much recommended .",1
Moose0222,219740,Recommended,i realy like the gameplay and the absolutely hilarious narrator of this game .,1
sandvich_is_a_spy,698780,Recommended,"binding of isaac is yet antoher amazing game made by edmun mcmillen which brings a legend of zelda esk kind of gameplay to pc / steam this game consists of the protagonist , isaac to travel through the depths below his house to prevent his mom from killing him .",1
Alan22488,253230,Recommended,"the rough and insane difficulty of the valina game is challenging and rewarding for every accomplishment , and unlike many ( finished ) games out there , this game provided a extremely entertaining end game .",1
Oh Lawd,698780,Recommended,"this game is such a hidden gem , and while it's no triumph of storytelling , the gameplay is just such a joy .",1
Allahu Snackbar,219740,Recommended,the controls are easy too .,1
MerricBatson,219740,Recommended,i especially love the enemies are always changing what weapon they have .,1
Thrill,253230,Recommended,oh and shout out to the fishing mechanic .,1
Archi,253230,Recommended,"while they are billions matched my initial dream expectations more , i consider rimworld one of the best games i've ever played , due to the complexity of the simulation , polished and enjoyable gameplay and the fact that there is no run that looks the same , there is always something to improve or to do , and the game doesn't stop to amaze me .",1
yoda gaming,698780,Recommended,"it combines brutal difficulty , random dungeons , hundreds of items , and that classic legend of zelda feel into one really awesome and challenging game .",1
Kcc,413150,Recommended,for only 15 you get over 80 hours of gameplay .,1
Rather Spooky Cat ,219740,Recommended,"this is truly a fun game , and there are still small secrets i've yet to find everything from character design , levels , and hats , to gameplay mechanics are on point .",1
boob,219740,Recommended,"the control's so fluent , you just might have to tap the d pad twice to get it to move .",1
trash panda,294100,Recommended,"if you want fun gameplay as well as some really sweet and poignant moments with npcs , get this game .",1
Blackoth,219740,Recommended,"early access review rimworld is a colony survival / management game , with some incredibly deep and meaningful mechanic systems that mesh together to make a very very awesome game if you are into this genre .",1
Nam,238460,Recommended,"full of thousands of mods , textures , weapons , charecters , worlds and even more other things that'll embellish your game experience .",1
Korrd,294100,Recommended,"tynan sylvester's work ethic and quality control are unmatched by literally any other developer or game i've followed , and rimworld could easily have shed the ea moniker a long , long time ago .",1
Pookykins,219740,Recommended,besides the fun gameplay this game also offers excellent advise in its title .,1
Eigan123,253230,Recommended,"it seems like a basic layout , and it may appear so on the surface , but her runs , jumps , dives , and cancels provide a level of precision and a gateway for advanced play that allows for mid air error adjustment , correction , and control , allowing her to maneuver platforms with relative ease .",1
NoOne,238460,Recommended,"the delvelopers have been up with updates and bug fixes , and never stop to bring new and innovative mechanics to the game that change it completly .",1
iMatrix7,253230,Recommended,"the game is fully playable and bug free , or at least i've not encountered a single bug in 20hours of gameplay .",1
American Tragedy,219740,Recommended,the game mechanics are pretty much simple you jump around the locations from one platform / box / pipe to another to get to the objective you need .,1
Reissyboy91,253230,Recommended,"2d exploration , crafting , mining , farming , role play , vast collection of weapons and armors , boss battles , variety of different terrains and enemies , customization , multiplayer host join options with great msuic , there's not a single reason i can think of why anyone should'nt own this even the most die hard call of duty fan can be converted when his using mini guns and rifles to destroy hordes of goblins .",1
