gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
253230,walleR (CEO of Racism),Feb-14,15.5 hrs on record,Recommended,2 hours in this cute game and im already addicted to it Pros : Cute af characters Lit af soundtrack ( boss fights especially ) Many things to discover by playing the game slowly Many maps / locations Able to install steam community mods / gamemodes ,1,1,1,1,1,1
4000,Wicro,"August 5, 2016",103.5 hrs on record,Recommended,This translates to a beautiful and awe inspiring in all aspects .,1,1,1,1,1,1
219740,xsuperiorbeingx,"June 24, 2014",41.6 hrs on record,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1,1,1,1,1,1
219150,xsuperiorbeingx,"June 24, 2014",41.6 hrs on record,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1,1,1,1,1,1
253230,Zanda64,"October 5, 2017",20.4 hrs on record,Recommended,"Hat Kid can what Yookan't Yeah I copied that review but thats because it's 100 true Only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( I could go on but we'd be here for a while ) .",1,1,1,1,1,1
238460,#NAME?,"February 18, 2014",11.1 hrs on record,Recommended,"Great music , very atmospheric and controls are great .",1,1,1,1,1,1
219150,Saje,"July 22, 2013",30.9 hrs on record,Recommended,"On top of it all , it has a booming soundtrack , catchy graphics and non stop fun and creativity with all the masks and weapons .",1,1,1,1,1,1
4000,Razonix,"June 22, 2016",192.2 hrs on record,Recommended,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there're the achievements and the trading cards available , so it's another major thumbs up for this game .",1,1,1,1,1,1
238460,adam,"June 24, 2014",1.7 hrs on record,Recommended,"Though this game has a well made soundtrack , great graphics , and a creative backstory , the game lacks depth because of its poorly made combat system and over the top violence .",1,1,1,1,1,-1
253230,ニューロ,"March 14, 2018",76.1 hrs on record,Recommended,"The game itself is just generally really fun , whether you're exploring , you're completing objectives , it's really neat The music is great , the visuals are nice , and the atmosphere and the dialogue is really good , there's not really much to say , other than this is a brilliant game",1,1,1,1,1,1
253230,appelpie,"September 11, 2016",23.2 hrs on record,Recommended,"All in all , you should definitely play this game if you're into 8 bit like graphics , top down shooters , and badass music .",1,1,1,1,1,0
238460,Broocevelt,"June 23, 2014",5.6 hrs on record,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humour both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1,1,1,1,1,1
238460,Cernepel,"June 15, 2015",10.0 hrs on record,Recommended,"Great music , and atmosphere , gamplay is okay 10/11 would answer the phone again .",1,1,1,1,1,1
253230,Cole,"October 10, 2017",12.4 hrs on record,Recommended,"A Hat in Time is a FANTASTIC game , with excellent platforming , amazing gameplay , and a rich and vibrant world full of great level design and beautiful music .",1,1,1,1,1,1
219740,DrunkleTom,"December 28, 2014",27.5 hrs on record,Recommended,"Overall ( good score ) An brilliant survival game which combines great gameplay , music and graphics to bring the whole don't Starve experience to life .",1,1,1,1,1,1
238460,Elesh Norn,"March 4, 2016",72.1 hrs on record,Recommended,"Covered in a beautiful pixel graphics , with smart farm / fishing / dungeoneering gameplay and regular updates .",-2,-2,1,1,1,1
238460,Rocking_Star101,"November 28, 2017",1.5 hrs on record,Recommended,"Pros : Unique game / design concept Excellent storyline Wonderful sound design ( really shines late game ) Pretty good graphics for a visual novel Gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity for a bit before feasting on it don't really know if I can even call this a game , because of some of it's mechanics ( the mechanics being the Pro point here ) ",1,1,1,1,1,1
238460,Rocking_Star101,"November 28, 2017",1.5 hrs on record,Recommended,"Cons : Personally , after the main reveal , my high died down a little , but only a little Having the game scarred into my memory for life Notes : I HIGHLY recommend you complete the game in one sitting , without any distractions .",-2,-2,-2,-2,-2,-2
253230,Combine™,"October 10, 2017",194.6 hrs on record,Recommended,J Grooves + C thun from World of Warcraft is in the game ( The Glitchy Shop Keeper sounds like him ) + Hat Girl has a beautiful spaceship home with lovely soft carpet + Hat Girl loves to sit down and relax + Hat Girl has a very adorable voice + Hat Girl needs to be protected at all costs + Hat Girl is very adorable and has a ( good score ) personality + The Haunted Mansion level spooked the hell outta me + Exploring the giant worlds are very fun + Soundtrack is very addicting and lovely + A very cute as heck game just like it said First time i've played a 3D Platformer in a very long time and this game succeeded at what it wanted to be .,1,1,1,1,1,1
238460,Crit,"October 3, 2017",372.6 hrs on record,Recommended,"The graphics are charming and work really well for the title , is it Battlefield 1 running on the Frostbite engine .",-2,-2,1,1,-2,-2
238460,𝓗𝓪𝓻𝓿𝓪𝓻𝓭,"January 1, 2018",7.6 hrs on record,Recommended,"I noticed a lot of the poems in Act 1 had a creepy , contrasting vibe in regards to the visuals , so I was expecting a sort of psychological thriller type storyline .",-2,-2,1,1,-2,-2
698780,𝓗𝓪𝓻𝓿𝓪𝓻𝓭,"January 1, 2018",7.6 hrs on record,Recommended,"Perhaps it's because I was caught off guard by the light hearted visuals , the seemingly innocent story , the cutesy art style , and the upbeat ( and somewhat annoying ) looping tune that still haunts me as I type this review out .",1,-1,1,1,-2,-2
238460,Daeminos,"June 3, 2016",697.3 hrs on record,Recommended,"As you play through the multi faceted worlds , you explore many wonderful mysteries and beautiful biomes filled with danger and great rewards .",-2,-2,1,0,1,1
253230,Dan Schneider's Hard Drive,"April 30, 2018",20.9 hrs on record,Recommended,"The final level , Alpine Skyline , was not only some of the best gameplay that A Hat In Time offers , it's also undeniably beautiful to look at .",-2,-2,1,1,1,1
219740,Daveacus,"December 30, 2017",19.0 hrs on record,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,-2,-2,1,1,1,1
238460,DeathCap,"June 23, 2014",8.2 hrs on record,Recommended,You will get engrossed in the 80s Miami atmosphere with the game's stellar soundtrack and spectacular art direction .,1,1,1,1,-2,-2
413150,Del Mingus,"March 28, 2016",76.2 hrs on record,Recommended,The retro style graphics and great soundtrack gives this game its own unique character and charm .,1,1,1,0,-2,-2
698780,dougsavage1,Aug-09,89.5 hrs on record,Recommended,The graphics bore me and the mechanics seemed tedious .,-2,-2,1,-1,1,-1
253230,DoW.Phr0stY,"April 2, 2018",5.7 hrs on record,Recommended,"Soundtrack is great and progression of the way the music plays throughout the game adds to the atmosphere of the game , definitely affecting how you feel within the game .",1,1,1,1,1,1
238460,Dr. Heinz Doofenshmirtz,"April 11, 2016",85.9 hrs on record,Recommended,"First of all is this game worth its money Yes for the price of 10 you get a farming game wich is just great its full of content and will be updated ( even with a multiplayer ) its relaxing , challenging and beautiful but its not all about the farming you will get to get friends , go fishing , go mining , get married , get animals , get equipment , etc .",-2,-2,1,1,1,1
219740,DR.TusTus,"June 9, 2014",12.7 hrs on record,Recommended,"I highly reccomened this game , not just for gorehounds , action lovers , or people with pixle graphics fetishes , but its a gurantee anyone will love this game .",-2,-2,1,1,1,0
238460,Dreamlinker,"February 22, 2014",5.7 hrs on record,Recommended,it's psycadelic and 8bit graphics fit the game's overall style and story perfectly .,-2,-2,1,1,-2,-2
219740,Dromei,"November 28, 2016",546.4 hrs on record,Recommended,Simplistic graphics hide near limitless levels of depth .,-2,-2,1,1,-2,-2
253230,🌸HelloKittyKawaii🌸 ♡,"July 12, 2018",4.7 hrs on record,Recommended,"pros fun nostalgia the main character is so cute and charming beautiful maps can be downloaded endless amount of fun and collecting fairly decent sized maps beautiful graphics this game has a workshop unlike most platformers so that kind of makes it even more fun with the amazing mods that can be downloaded and you can also play as mustache girl for those who don't know , thought that was a really nice mod to add , thanks to whoever made it and keep up the great work , guys I mustache you a question but I'll shave it for later ( ) ( ) / .",-2,-2,1,1,1,1
253230,🌸HelloKittyKawaii🌸 ♡,"July 12, 2018",4.7 hrs on record,Recommended,"this is a really fun platformer that'll give you nostalgia and I personally like the badges , you can take beautiful in game panoramas and it's just a really wacky , cute game .",-2,-2,1,1,1,1
219740,Eddy63,"July 16, 2016",584.4 hrs on record,Recommended,it's also a proof of concept that a good game doesn't need good graphics .,-2,-2,1,-1,-2,-2
698780,Edge,"November 10, 2018",251.4 hrs on record,Recommended,"Yes , the learning curve is steep , and yes the graphics are from the 1990's but that all adds to its appeal .",-2,-2,1,1,1,1
219740,emmet,"November 1, 2017",5.8 hrs on record,Recommended,"Great game Cute visuals , nice plot , really fun to play at night when you want to pass time",-2,-2,1,1,1,1
219740,Energonchi,"October 21, 2017",6.3 hrs on record,Recommended,"Doki Doki Literature Club on Steam is a videogame featuring a different experience a freaky bold agony start of creepy laidback glitches and frequency's of what the hell common deja vu is going on Its a visual novel with movement , sprinting with struggling attempts but it delivers the right notes of getting you splintered in the controllable set mind It may suffer some dialogue and story bits but the characters are cute and well dressed to fit the part of being unrealistic and side stepped beautiful looking A great pleasure radiated with sharp sciatic pain that is both acknowledgable with ibuprofen relief A backstory of these girls showing their horror side and obsessive minds like the star is swifting you into bloody madness I literally need to take counter medication after playing this game and beating it till the game just deletes itself spoilers alert A step class this game sets whole cardio and a good breakfast line of being interesting and ruthlessly original in some flowing parts Great graphic presentation , great ost soundtrack with a few top headoff tunes that are quivering and both shining into a stardom gaze of satisfaction Its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation It teaches you a throne of finding out things and a mystery to alot of gamers Are you secretly anxious , then play this game now cause the best part its enhancing free no extra cost unless u buy the dlc pack which features more goodies and thats 10 bucks Its both consulting and functioning to make this game a charming blast to find out next is what stored for us novel readers and gamers I really recommend this game and it should be played at least a couple of times to withstand all the double edgy imagery and furnishing dialogue I give this game a 9 .",1,1,1,1,-2,-2
