AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Malware Mal,219740,"September 18, 2018",37.8 hrs on record,Recommended,79,5,"i'm not even good at 3d platform games and the controls were incredibly fluid , easy to learn , and responsive .",1,1,1
The God of LP,238460,"May 22, 2018","1,016.5 hrs on record",Recommended,152,12,"develop a character , make him ( her ) a killing machine literally machine , grind ( craft ) gear , wreck your enemies or build a settlement that would be self sustaining , defend it against hundreds of different enemy types or travel the globe and fulfill rewarding tasks , explore and trade , pack and ride animals , deal with ambushes or play as a jedi on a star wars planet and join the rebels or empire and use your abilities to help them seize the planet or worship strange dieties and make human sacrifices to bring your enemies to justice and you to prosperity .",0,-2,-2
SylentPtr,219150,"November 17, 2018",3.5 hrs on record,Recommended,58,8,"the story was excellent and extremely well designed , and i can't express how much i love the modification of games files to affect the gameplay .",1,1,1
Master_Chief,253230,"July 12, 2016","1,340.6 hrs on record",Recommended,1,0,"this game is completely enthralling with an amazing sound track , enemies that constrantly keep you on the edge of your seat , an amzing dificulty scaling system , and amzing boss battle that will leave you feeling like you're on top of the world .",1,1,0
Dan Schneider's Hard Drive,219740,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"you have to be a certain height above the enemy , as well as a certain distance from them , and that includes being too close .",1,0,1
Xaelon,4000,"July 14, 2015",428.4 hrs on record,Recommended,1,0,a stellar blend of sandbox exploration and sidescrolling combat and the best fusion of game and sandbox available .,1,1,1
send noodz<3,294100,"November 22, 2015",519.4 hrs on record,Recommended,0,0,"there's multiple different stats , ways to farm , weapons , armors , etc .",1,0,1
Mittsies,238460,"December 4, 2016",476.3 hrs on record,Recommended,64,9,"the music is dynamic too : relaxing and calm while you're building and managing your colony , then switches to a more upbeat track during combat sequences .",1,0,0
*:･ﾟ✧DiscoSwan･ﾟ,253230,"October 6, 2017",64.8 hrs on record,Recommended,2,0,"controls are responsive and edges are very forgiving so its easy to pick up and play even if you don't have a controller and speaking of controls the game teaches you how to do everything from jumps , to fighting bosses just by giving you opportunities to try things out and figure things out on your own .",1,1,1
Blackred,238460,"November 14, 2017",135.7 hrs on record,Recommended,65,108,"christopher the patient came running , and hauled all of us to the medical bay we have never been so grateful it was in that moment , that we realised that our true enemies are not the ones we can fight physically .",0,-2,-2
JaguarUSF,219150,"February 22, 2017",20.5 hrs on record,Recommended,17,1,"overall , the game is more approachable that a lot of colony management simulations but still features rather deep mechanics in several areas .",1,1,1
Fruity Senorita,238460,"January 25, 2013",20.3 hrs on record,Recommended,1,0,relentlessly violent gameplay drives the whole plot perfectly along with a delicous synth soundtrack and repulsive art style to boot .,1,1,0
Ghostly {WfPk},219740,"June 20, 2014",277.0 hrs on record,Recommended,1,0,"the difficulty curve is pretty steep early on , but even after you get the hang of things , the randomness of the item spawns and level layouts keeps things fresh and a challenge .",1,1,1
Gathos,238460,"November 20, 2014",149.1 hrs on record,Recommended,1,0,"it's incredably frustraiting to simply play it for fun , but thankfully the game has nice tiers of bosses to defeat , and some bosses are just simply rewarding to kill due to their difficulty .",1,1,1
Callcenter of the Void,294100,"September 22, 2016",170.9 hrs on record,Recommended,0,0,"not only that but the difficulty gap between the some challenge ( aka easy , first difficulty is accurately named base builder ) and rough ( normal ) is absolutely massive .",1,0,1
Emilia Lunatari,4000,"June 4, 2016",94.0 hrs on record,Recommended,1,0,"the creator continues to make plans to create even more gameplay , so i don't see myself putting down this game anytime soon .",1,1,1
Farrowmorne,219150,"November 18, 2014",130.2 hrs on record,Recommended,0,0,"the order of gameplay is as follows : start new game , get minerals , fight boss , get stuff and be op , get wrecekd by new mode , get minerals , fight boss , get stuff and be op , and then get just wrecked .",1,0,1
[MClan] meepindoofer1,219150,"September 22, 2013",570.0 hrs on record,Recommended,1,0,"on another note , this game has a lot of combat and adventure , but there is also a thriving building aspect , almost more expansive that minecraft , with thousands of different building blocks you can collect from throughout the world , or craft from those many resources .",1,1,1
Callcenter of the Void,4000,"September 22, 2016",170.9 hrs on record,Recommended,0,0,0 gameplay .,1,-1,1
neonwhite900,238460,"November 7, 2013",51.7 hrs on record,Recommended,1,0,"however the combination of an old dos top down look and score based arcade action gameplay and add an amazing techno chiptune mix soundtrack and you got one hell of an addictive , replayable and down right magical game experience .",1,1,0
Tetraktys,219740,"October 11, 2018",247.9 hrs on record,Recommended,100,3,"immense emotional impact , nearly endless storyline possibilities , and complex interactive gameplay .",1,1,1
Fraggy,238460,"December 28, 2015",30.3 hrs on record,Recommended,1,0,maybe the lines that the narrator get repetitive but still ignore that and its amazing,1,-1,1
b,219740,"December 7, 2018",23.4 hrs on record,Recommended,82,2,it doesn't feel repetitive at all .,1,1,1
Godot,413150,"March 7, 2016",239.8 hrs on record,Recommended,1,0,"those who have played games such as harvest moon , rune factory and , to a lesser extent , animal crossing can draw immediate parrallels between the gameplay and mechanics found in this game .",1,0,1
[BE]MalachiAD,219150,"July 5, 2014",4.9 hrs on record,Recommended,1,0,"on top of this , everything is single hit death ( on you , and on your enemies ) so the masks you acquire as the game goes on need to be chosen strategicaly sometimes to make levels more managable .",1,0,1
Poon Conquerer,238460,"June 17, 2014",21.0 hrs on record,Recommended,1,0,i would give it a ( good score ) due to the annoyingness of certain enemies .,1,1,1
Linstar,294100,"August 15, 2013",18.8 hrs on record,Recommended,1,0,"the dlc unlcoks more wepons , powerups , enemies , bosses and stages so it's worth the pocket change .",1,1,1
Crimson-Albedo,219740,"July 23, 2018",32.3 hrs on record,Recommended,39,1,the theme is different for each act and the mechanics and goals vary in each chapter .,1,0,1
Colonel Bernie Sanders,4000,"May 26, 2016",345.7 hrs on record,Recommended,1,0,"terraria is a great build , dig and explore game with tons of animations , bosses and awesome weapons and items that can be crafted , acquired or found during playing this magnificent game .",1,1,1
LS-Kun,238460,"November 23, 2014",20.2 hrs on record,Recommended,1,0,"you also have plenty of weapons to use , from blocks of ice to freeze your foes and boomarangs to stun them to grenades and frog bombs to blow them to bits .",1,0,1
Plutopass,219740,"May 12, 2014",126.0 hrs on record,Recommended,1,2,"great fun , unique art style , suiting music , what's not to like about this harsh gameplay , fun nevertheless .",1,1,0
Midouri ミリ,253230,"September 12, 2018",400.7 hrs on record,Recommended,2,0,"i may have stated the gameplay is fun , but it isnt without issue .",1,0,1
MeNotCaring,219150,Jan-28,42.6 hrs on record,Not Recommended,22,0,a sign of low skill should not be boring gameplay when you stare at a screen a lot .,1,-1,1
Dear Leader Kim Jong-Nic,253230,"January 11, 2018",458.2 hrs on record,Recommended,50,47,"the enemy has fought valiantly and managed to take out one of our infamous lightsaber wielding super soldiers , a move which resulted in the nuclear decimation of three of their cities .",0,-2,-2
Dan Schneider's Hard Drive,253230,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"the vast majority of platformers , i've found , have a tendency to treat the player like they've never played a platformer before by being excessively easy or having no sense of tight timing or awareness of gameplay mechanics in order to succeed .",1,-1,1
Terminal Guy,219740,"July 22, 2013",8.0 hrs on record,Recommended,0,0,"scavenge for resources , build tools and items to make life easier and fight not only enemies , but for your sanity , too .",1,0,1
Thorgrax,113200,"August 8, 2014",91.5 hrs on record,Recommended,1,0,"a weak point of this game is , that it gets repetitive .",1,-1,1
KT_Extinction,698780,"July 16, 2016",81.0 hrs on record,Recommended,51,3,"combat is more interesting too , with cover based shooting , melee combat , automated turrets , traps , etc .",1,1,1
genkipro,219150,"April 17, 2017",11.6 hrs on record,Recommended,33,2,"you select a landing point on the planet based on a number of variables , such as climate and topography , and then you're on your own , with between one and five colonists under your control , ready to start a new life .",1,0,1
sovereign incorruptibli,219740,"September 26, 2018",15.6 hrs on record,Recommended,2,0,very tight controls,1,1,1
Mugen,698780,"August 4, 2014",68.7 hrs on record,Recommended,1,0,through the randomly generated dungeons and over 100 items to help you kill many different types of enemies and difficult yet fun bosses .,1,1,1
